council_key,target_year,forecast_cutoff,measurement_year,variable,value,availability_status,verified_ex_ante,report_release_upper_bound,source_file,source_location,reason
muswellbrook,2024,2024-07-01,2022,own_source_pct,64.42,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,debt_service_cover,2.8839,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,debt_service_ratio_pct,12.82379277262552,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,maintenance_ratio_pct,61.06060606060606,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,population,16540.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,road_km,607.8,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,total_revenue_including_capital_aud,85222000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,total_expenses_aud,59932000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,residential_rates_aud,5271000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,result_before_capital_aud,5895000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,required_maintenance_aud,11220000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,actual_maintenance_aud,6851000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,farmland_rates_aud,1439000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,business_rates_aud,1744000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,mining_rates_aud,11186000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,grants_pct,35.484968670061726,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2023,fesm_burned_ha,2026.31,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2024,2024-07-01,2023,bushfire_declared_event_count,1.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2024,2024-07-01,2023,flood_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2024,2024-07-01,2023,announced_target_fag_advance_pct,85.0,verified_dated_announcement,True,2024-06-28,https://www.olg.nsw.gov.au/sites/default/files/2026-01/grants-commission-circular-gc-153-2024-25-financial-assistance-grants–advance-payment.pdf,"GC153, p1; visually inspected","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
