council,council_key,year_start,financial_year,fiscal_source_file,fiscal_source_sheet,fiscal_excel_row,actual_maintenance_aud,required_maintenance_aud,maintenance_gap_aud,maintenance_ratio_pct,outcome_observed,outcome_quality_eligible,maintenance_conflict,cash_cover_months,current_ratio,operating_ratio_pct,own_source_pct,grants_pct,debt_service_cover,population,area_km2,road_km,road_expenditure_aud,classification,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_agrns,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,declaration_vs_fesm_scope_difference,candidate_no_new_declared_event,candidate_strict_scoped_comparison,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids
Ku-ring-gai,kuringgai,2021,2021-22,time-series-data-2021-22.xlsx,Councils,66,17456000.0,18320000.0,864000.0,95.28384279475982,True,True,False,16.0224,2.8119,4.9,82.7,17.013661503348917,26.2873,124659,85.4,482.6,15353000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,312.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1012,listed_event_onset,1,1012,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Ku-ring-gai,kuringgai,2022,2022-23,time-series-data-2022-23.xlsx,Councils,65,16200000.0,17720000.0,1520000.0,91.42212189616252,True,True,False,13.4748,3.3534,7.85,80.87,19.12400779504729,7.162,124172,85.4,482.194,19037000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,374.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Ku-ring-gai,kuringgai,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,65,17230000.0,18740000.0,1510000.0,91.94236926360726,True,True,False,12.5565,4.0021,1.65,82.86,17.139219931915957,6.4947,128362,85.4,482.19000000000005,19535000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,374.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Ku-ring-gai,kuringgai,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,65,18256000.0,20300000.0,2044000.0,89.93103448275862,True,True,False,,,,,14.51369112814896,,128362,85.4,483.9,17344000.0,Metropolitan,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,1,1170,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Kyogle,kyogle,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),67,4827900.0,5038530.0,210630.0,95.8196140540991,True,True,False,11.12,5.63,8.75,52.91,47.08582195085853,21.21,8979,3584.2,1217.33,8113000.0,Large Rural,2040.86,0.56,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,317.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Kyogle,kyogle,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,67,5413000.0,4954000.0,-459000.0,109.26524020993136,True,True,False,9.73,3.76,8.55,56.77,43.23,24.94,8870,3584.2,1211.2300000000002,11776000.0,Large Rural,1703.65,0.4700000000000001,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,317.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2,823|843,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,2,823|843,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Kyogle,kyogle,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,67,5114000.0,4988000.0,-126000.0,102.52606255012029,True,True,False,10.78,5.95,11.88,48.67,51.33,16.55,8796,3584.2,1211.2300000000002,9165000.0,Large Rural,21151.76,5.87,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,317.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2,871|880,listed_event_onset,1,898,listed_event_onset,3,871|880|898,listed_event_onset,0.0,3.0,0.0,2.0,False,False,False,,
Kyogle,kyogle,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,67,5649000.0,5021000.0,-628000.0,112.50746863174666,True,True,False,9.18,5.2,7.05,44.07,55.92877094972067,10.27,8788,3584.2,1206.5300000000002,12370000.0,Large Rural,510.91,0.13,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,317.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,943|954|960,listed_event_onset,3,943|954|960,listed_event_onset,0.0,3.0,0.0,3.0,False,False,False,,
Kyogle,kyogle,2021,2021-22,time-series-data-2021-22.xlsx,Councils,67,5175000.0,5084000.0,-91000.0,101.78992918961448,True,True,False,19.199,14.7007,28.9,34.48,65.5219101928989,13.3857,9344,3584.2,1206.5300000000002,14180000.0,Large Rural,149.48,0.04,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,317.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1012,listed_event_onset,2,987|1012,listed_event_onset,0.0,2.0,0.0,3.0,False,False,False,,
Kyogle,kyogle,2022,2022-23,time-series-data-2022-23.xlsx,Councils,66,4739000.0,5148000.0,409000.0,92.05516705516706,True,True,False,19.3004,5.3664,14.26,20.57,79.43492554303043,7.5318,9453,3584.2,1206.5300000000002,14066000.0,Large Rural,189.24,0.06,18.96,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,380.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Kyogle,kyogle,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,66,5562000.0,5311000.0,-251000.0,104.72604029373,True,True,False,19.3341,4.7836,14.99,30.59,69.40694799140623,8.2484,9582,3584.2,1199.5890000000002,16527000.0,Large Rural,4115.660000000001,1.13,192.05,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,380.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1075,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,1075,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Kyogle,kyogle,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,66,7091000.0,5471000.0,-1620000.0,129.61067446536282,True,True,False,,,,,71.60743917419133,,9582,3584.2,1196.393,16211000.0,Large Rural,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1173|1198,listed_event_onset,2,1173|1198,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Lachlan,lachlan,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),68,10285000.0,11243000.0,958000.0,91.47914257760384,True,True,False,14.09,5.22,9.6,43.6,56.40229759625662,57.81,6225,14964.3,3981.53,12078000.0,Large Rural,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,322.0,verified_zero_mapped_burn_within_source_scope,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Lachlan,lachlan,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,68,10374000.0,6897000.0,-3477000.0,150.41322314049586,True,True,False,16.14,5.3,-0.61,42.82,57.18,54.16,6151,14964.3,3981.53,12325000.0,Large Rural,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,322.0,verified_zero_mapped_burn_within_source_scope,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,833,listed_event_onset,1,833,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Lachlan,lachlan,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,68,7399000.0,7023000.0,-376000.0,105.35383739142816,True,True,False,21.94,6.43,17.14,45.94,54.06,72.01,6075,14964.3,3981.53,7470000.0,Large Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,322.0,verified_zero_mapped_burn_within_source_scope,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,918,listed_event_onset,1,918,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Lachlan,lachlan,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,68,8252000.0,8466000.0,214000.0,97.47224190881172,True,True,False,29.0,6.03,11.0,38.63,61.104999896224655,35.2,6089,14964.3,3981.53,9513000.0,Large Rural,44.02,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,322.0,mapped_burn_positive,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Lachlan,lachlan,2021,2021-22,time-series-data-2021-22.xlsx,Councils,68,8394000.0,7185000.0,-1209000.0,116.8267223382046,True,True,False,28.5632,5.519,11.13,32.02,67.98461173439989,23.2874,6149,14968.3,3981.53,9609000.0,Large Rural,1123.61,0.07,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,322.0,mapped_burn_positive,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,987,listed_event_onset,1,987,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Lachlan,lachlan,2022,2022-23,time-series-data-2022-23.xlsx,Councils,67,10823000.0,10590000.0,-233000.0,102.20018885741266,True,True,False,27.0564,7.036,24.19,26.59,73.40957337533384,28.1931,6139,14968.3,3981.53,13270000.0,Large Rural,2631.74,0.18,698.25,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,386.0,mapped_burn_positive,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Lachlan,lachlan,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,67,,,,,False,False,False,,,,,,,6113,14968.3,3981.53,,Large Rural,1444.98,0.1,320.37,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,386.0,mapped_burn_positive,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Lachlan,lachlan,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,67,21198000.0,10025000.0,-11173000.0,211.45137157107231,True,True,False,,,,,52.48419150858176,,6113,14968.3,3954.57,15923000.0,Large Rural,,,,,,,unknown_source_not_acquired,True,known_2019_2020_transfer_exclude_from_strict_comparison,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Lake Macquarie,lakemacquarie,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),69,37474000.0,40421000.0,2947000.0,92.70923529848346,True,True,False,8.74,2.75,5.56,68.32,31.67646044104901,8.52,203376,648.6,1366.6299999999997,36447000.0,Regional Town/City,666.25,0.87,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,327.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,1,782,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Lake Macquarie,lakemacquarie,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,69,41343000.0,44351000.0,3008000.0,93.2177402989786,True,True,False,8.2,4.9,-0.27,75.85,24.15000000000001,6.51,204914,648.6,1380.1,40343000.0,Regional Town/City,401.63,0.53,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,327.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Lake Macquarie,lakemacquarie,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,69,44397000.0,46237000.0,1840000.0,96.02050306031964,True,True,False,10.15,4.26,-2.5,71.41,28.590000000000003,5.09,205901,648.6,1385.2299999999998,43297000.0,Regional Town/City,1795.67,2.37,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,327.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Lake Macquarie,lakemacquarie,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,69,42259000.0,48545000.0,6286000.0,87.05118961788031,True,True,False,11.5,4.14,0.99,72.58,26.82282043264448,6.23,207775,648.6,1393.41,45159611.8148,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,327.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Lake Macquarie,lakemacquarie,2021,2021-22,time-series-data-2021-22.xlsx,Councils,69,43783000.0,50093000.0,6310000.0,87.40342962090511,True,True,False,12.9205,5.9047,1.96,69.64,29.984313516174275,6.1395,213967,648.6,1401.4779999999998,50197000.0,Regional Town/City,45.3,0.06,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,327.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1012|1025,listed_event_onset,2,1012|1025,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Lake Macquarie,lakemacquarie,2022,2022-23,time-series-data-2022-23.xlsx,Councils,68,45875000.0,52095000.0,6220000.0,88.06027449851233,True,True,False,12.3516,3.9489,3.97,69.57,29.87832776489115,5.0336,216603,648.6,1447.986,48127000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,392.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Lake Macquarie,lakemacquarie,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,68,51135000.0,59615000.0,8480000.0,85.77539209930387,True,True,False,11.9251,4.3378,0.6,59.88,39.65885136311185,3.6433,221859,648.6,1451.1399999999996,50735000.0,Regional Town/City,207.94,0.27,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,392.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1133,listed_event_onset,1,1119,listed_event_onset,2,1119|1133,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Lake Macquarie,lakemacquarie,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,68,50382119.3,65706672.75,15324553.450000005,76.67732543952319,True,True,False,,,,,33.84956849786352,,221859,648.6,1446.39,54275000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1212,listed_event_onset,2,1170|1212,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Lane Cove,lanecove,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),70,4609843.0,2317425.0,-2292418.0,198.92091437694856,True,True,False,17.48,6.37,5.77,69.92,30.076466301041737,0.0,38742,10.5,101.61,3508000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,332.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Lane Cove,lanecove,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,70,4526000.0,1926000.0,-2600000.0,234.99480789200416,True,True,False,34.19,7.02,5.81,47.1,52.9,0.0,39486,10.5,101.61,1948000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,332.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Lane Cove,lanecove,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,70,5586000.0,2365000.0,-3221000.0,236.19450317124736,True,True,False,33.98,2.96,1.81,64.54,35.459999999999994,0.0,40155,10.5,101.61,4391000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,332.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,2,878|898,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Lane Cove,lanecove,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,70,3256000.0,2326000.0,-930000.0,139.98280309544282,True,True,False,23.3,2.5,4.24,85.4,14.3778801843318,0.0,40534,10.5,101.61,4581000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,332.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Lane Cove,lanecove,2021,2021-22,time-series-data-2021-22.xlsx,Councils,70,3770000.0,3104000.0,-666000.0,121.45618556701032,True,True,False,40.2949,4.6275,4.76,65.47,32.352462199506434,0.0,39601,10.5,101.61,,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,332.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Lane Cove,lanecove,2022,2022-23,time-series-data-2022-23.xlsx,Councils,69,4243000.0,3487000.0,-756000.0,121.68052767421852,True,True,False,29.714,5.9179,10.17,51.34,47.99490427574328,37.9057,40076,10.5,101.61,4330000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,398.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
