Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date
Balonne,LGA,30300,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,0,0,A/B,0,0,Flood,2025-12-24
Bonogin,SAL,30312,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Booral (Qld),SAL,30329,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Boyland,SAL,30345,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Bray Park (Qld),SAL,30363,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,0,0,0,0,unknown,1,0,Cyclone,2024-01-25
Banana,LGA,30370,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,0,1,1,1,C/D,0,1,Flood,2021-11-10
Banana,LGA,30370,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,1,1,1,0,C/D,0,0,Storm,2023-12-24
Banana,LGA,30370,Queensland,AGRN 1148 - Central and Southern Queensland Rainfall and Flooding (12-14 August 2024),1148,0,1,0,0,A/B,0,0,Flood,2024-08-12
Banana,LGA,30370,Queensland,AGRN 1167 - Southern Summer Rainfall and Flooding (9 December 2024 to 14 January 2025),1167,1,1,0,0,A/B,0,0,Flood,2024-12-09
Banana,LGA,30370,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,0,Flood,2025-03-21
Banana,LGA,30370,Queensland,AGRN 1224 - Central and Southern Queensland Storms and Flooding 15 - 18 November 2025,1224,1,1,0,0,A/B,0,0,Storm,2025-11-15
Banana,LGA,30370,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Banana,LGA,30370,Queensland,AGRN 1255 - Central Queensland Bushfires (2-27 October 2025),1255,1,1,0,0,A/B,0,0,Bushfire,2025-10-02
Brightview,SAL,30374,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Bromelton,SAL,30385,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Barcaldine,LGA,30410,Queensland,AGRN 947 - Western Queensland Thunderstorms (21-30 December 2020),947,0,1,0,0,A/B,0,0,Storm,2020-12-21
Barcaldine,LGA,30410,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,0,1,1,1,C/D,0,1,Flood,2021-11-10
Barcaldine,LGA,30410,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Barcaldine,LGA,30410,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Barcaldine,LGA,30410,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,0,1,0,0,A/B,0,0,Cyclone,2024-01-25
Barcaldine,LGA,30410,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Barcaldine,LGA,30410,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,1,1,Flood,2025-03-21
Barcaldine,LGA,30410,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Bundaberg Central,SAL,30420,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,0,0,0,0,unknown,1,0,Flood,2025-12-24
Bundaberg East,SAL,30421,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,0,0,0,0,unknown,1,0,Flood,2025-12-24
Bundaberg North,SAL,30422,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,0,0,0,0,unknown,1,0,Flood,2025-12-24
Bundaberg South,SAL,30423,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,0,0,0,0,unknown,1,0,Flood,2025-12-24
Burleigh Heads,SAL,30445,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Burleigh Waters,SAL,30446,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Barcoo,LGA,30450,Queensland,AGRN 947 - Western Queensland Thunderstorms (21-30 December 2020),947,0,1,0,0,A/B,0,0,Storm,2020-12-21
Barcoo,LGA,30450,Queensland,AGRN 961 - Southern Queensland Severe Weather (20-31 March 2021),961,0,1,0,0,A/B,0,0,Flood,2021-03-20
Barcoo,LGA,30450,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,0,1,1,1,C/D,0,1,Flood,2021-11-10
Barcoo,LGA,30450,Queensland,AGRN 1005 - QLD - Western Queensland Low Pressure Trough (19-24 January 2022),1005,0,1,0,0,A/B,0,0,Storm surge,2022-01-19
Barcoo,LGA,30450,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Barcoo,LGA,30450,Queensland,AGRN 1040 - Southern Queensland Severe Weather (October - November 2022),1040,0,1,0,0,A/B,0,0,Storm,2022-10-18
Barcoo,LGA,30450,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Barcoo,LGA,30450,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,1,1,0,0,A/B,0,0,Cyclone,2024-01-25
Barcoo,LGA,30450,Queensland,AGRN 1126 - QLD - Western Queensland Rainfall and Flooding (22 March - 20 April 2024),1126,1,1,0,0,A/B,0,0,Flood,2024-03-22
Barcoo,LGA,30450,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,1,1,Flood,2025-03-21
Barcoo,LGA,30450,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Burrum Heads,SAL,30455,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Canungra,SAL,30523,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Carrara,SAL,30550,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Cedar Creek (Logan - Qld),SAL,30567,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Cedar Grove,SAL,30569,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Cedar Vale,SAL,30571,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Chinchilla,SAL,30602,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,0,0,0,0,unknown,1,0,Flood,2025-12-24
Clagiraba,SAL,30610,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Coombabah,SAL,30687,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Coomera,SAL,30688,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Craignish,SAL,30742,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Blackall Tambo,LGA,30760,Queensland,AGRN 947 - Western Queensland Thunderstorms (21-30 December 2020),947,0,1,0,0,A/B,0,0,Storm,2020-12-21
Blackall Tambo,LGA,30760,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,0,1,1,1,C/D,0,1,Flood,2021-11-10
Blackall Tambo,LGA,30760,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Blackall Tambo,LGA,30760,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Blackall Tambo,LGA,30760,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,0,1,0,0,A/B,0,0,Cyclone,2024-01-25
Blackall Tambo,LGA,30760,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Blackall Tambo,LGA,30760,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,1,Flood,2025-03-21
Blackall Tambo,LGA,30760,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Currumbin Waters,SAL,30776,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Dundas (Qld),SAL,30895,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Dundowran,SAL,30897,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Dundowran Beach,SAL,30898,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Boulia,LGA,30900,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,0,1,1,1,C/D,0,1,Flood,2021-11-10
Boulia,LGA,30900,Queensland,AGRN 1005 - QLD - Western Queensland Low Pressure Trough (19-24 January 2022),1005,0,1,0,0,A/B,0,0,Storm surge,2022-01-19
Boulia,LGA,30900,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Boulia,LGA,30900,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,1,1,1,1,C/D,1,1,Flood,2022-12-20
Boulia,LGA,30900,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,1,1,0,0,A/B,0,0,Cyclone,2024-01-25
Boulia,LGA,30900,Queensland,AGRN 1109 - South West Queensland flooding (6 January - 23 January 2024),1109,1,1,0,0,A/B,0,0,Flood,2024-01-06
Boulia,LGA,30900,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Boulia,LGA,30900,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,1,Flood,2025-03-21
Boulia,LGA,30900,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Eagleby,SAL,30915,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Elanora,SAL,30955,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Eli Waters,SAL,30960,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Eudlo,SAL,30991,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Brisbane,LGA,31000,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,1,1,1,1,C/D,1,1,Flood,2022-02-22
Brisbane,LGA,31000,Queensland,AGRN 1020 - Southern Queensland Flooding (6-20 May 2022),1020,0,1,1,1,C/D,0,0,Flood,2022-05-06
Brisbane,LGA,31000,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,1,1,1,0,C/D,0,0,Storm,2023-12-24
Brisbane,LGA,31000,Queensland,AGRN 1098 - Brisbane and Ipswich severe storms (15-16 December 2023),1098,1,1,0,0,A/B,0,0,Storm,2023-12-15
Brisbane,LGA,31000,Queensland,AGRN 1167 - Southern Summer Rainfall and Flooding (9 December 2024 to 14 January 2025),1167,0,1,0,0,A/B,0,0,Flood,2024-12-09
Brisbane,LGA,31000,Queensland,AGRN 1186 - Brisbane Microburst Event (16 January 2025),1186,1,1,0,0,A/B,0,0,Storm,2025-01-16
Brisbane,LGA,31000,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,1,1,1,1,C/D,1,1,Cyclone,2025-03-01
Brisbane,LGA,31000,Queensland,AGRN 1221 - SEQ Severe Storms - 26 October 2025,1221,1,1,0,0,A/B,0,0,Storm,2025-10-26
Brisbane,LGA,31000,Queensland,AGRN 1225 - Queensland Southern Coast Severe Storms 24-25 November 2025,1225,1,1,0,0,A/B,0,0,Storm,2025-11-24
Brisbane,LGA,31000,Queensland,AGRN 1266 - Moreton Island Bushfire (4 to 13 October 2025),1266,1,1,0,0,A/B,0,0,Bushfire,2025-10-04
Ferny Glen,SAL,31031,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Flagstone,SAL,31047,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Flying Fox (Qld),SAL,31058,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Fraser Island,SAL,31081,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Gaven,SAL,31105,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Georgetown (Qld),SAL,31111,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,0,0,0,0,unknown,1,0,Flood,2025-01-29
Gilston,SAL,31123,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Giru,SAL,31129,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,0,0,0,0,unknown,1,0,Flood,2025-01-29
Glamorgan Vale,SAL,31134,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Gleneagle,SAL,31158,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Glenlogan,SAL,31165,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Groper Creek,SAL,31257,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,0,0,0,0,unknown,1,0,Flood,2025-01-29
Guanaba,SAL,31260,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Helensvale,SAL,31315,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Hollywell,SAL,31349,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Holmview,SAL,31350,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Hope Island,SAL,31356,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Illinbah,SAL,31385,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Jimboomba,SAL,31440,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Kawungan,SAL,31495,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Kingsholme,SAL,31546,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Kooralbyn,SAL,31569,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,0,0,0,0,unknown,1,0,Cyclone,2025-03-01
Labrador,SAL,31601,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Logan Village,SAL,31679,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Lower Beechmont,SAL,31689,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Bulloo,LGA,31750,Queensland,AGRN 961 - Southern Queensland Severe Weather (20-31 March 2021),961,0,1,0,0,A/B,0,0,Flood,2021-03-20
Bulloo,LGA,31750,Queensland,AGRN 1005 - QLD - Western Queensland Low Pressure Trough (19-24 January 2022),1005,0,1,0,0,A/B,0,0,Storm surge,2022-01-19
Bulloo,LGA,31750,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Bulloo,LGA,31750,Queensland,AGRN 1032 - South West Queensland Low Pressure Trough (7-15 September 2022),1032,0,1,0,0,A/B,0,0,Flood,2022-09-07
Bulloo,LGA,31750,Queensland,AGRN 1067 - South West Queensland Flooding (4 June - 7 July 2023),1067,0,1,0,0,A/B,0,0,Flood,2023-06-04
Bulloo,LGA,31750,Queensland,AGRN 1097 - Queensland low pressure trough (20 November - 1 December 2023),1097,1,1,0,0,A/B,0,0,Flood,2023-11-20
Bulloo,LGA,31750,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,0,1,0,0,A/B,0,0,Cyclone,2024-01-25
Bulloo,LGA,31750,Queensland,AGRN 1109 - South West Queensland flooding (6 January - 23 January 2024),1109,1,1,0,0,A/B,0,0,Flood,2024-01-06
Bulloo,LGA,31750,Queensland,AGRN 1126 - QLD - Western Queensland Rainfall and Flooding (22 March - 20 April 2024),1126,1,1,0,0,A/B,0,0,Flood,2024-03-22
Bulloo,LGA,31750,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,1,1,Flood,2025-03-21
Bulloo,LGA,31750,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Maudsland,SAL,31785,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Mermaid Waters,SAL,31812,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Merrimac,SAL,31813,Queensland,AGRN 1094 - South East Queensland Severe Storms and Rainfall (24 December 2023 - 3 January 2024),1094,0,0,0,0,unknown,1,1,Storm,2023-12-24
Bundaberg,LGA,31820,Queensland,"AGRN 986 - QLD - Central, Southern and Western Queensland Rainfall and Flooding (10 Nov - 3 Dec 2021)",986,0,1,1,1,C/D,0,1,Flood,2021-11-10
Bundaberg,LGA,31820,Queensland,AGRN 994 - QLD - Ex Tropical Cyclone Seth (7-10 January 2022),994,0,1,1,1,C/D,1,1,Flood,2022-01-07
Bundaberg,LGA,31820,Queensland,AGRN 1011 - South East Queensland Rainfall and Flooding (22 February - 5 April 2022),1011,0,1,1,1,C/D,1,1,Flood,2022-02-22
Bundaberg,LGA,31820,Queensland,AGRN 1020 - Southern Queensland Flooding (6-20 May 2022),1020,0,1,1,1,C/D,0,0,Flood,2022-05-06
Bundaberg,LGA,31820,Queensland,AGRN 1078 - Southern Queensland Bushfires (8 September - 7 November 2023),1078,1,1,1,1,C/D,0,0,Bushfire,2023-09-08
Bundaberg,LGA,31820,Queensland,AGRN 1148 - Central and Southern Queensland Rainfall and Flooding (12-14 August 2024),1148,0,1,0,0,A/B,0,0,Flood,2024-08-12
Bundaberg,LGA,31820,Queensland,AGRN 1195 - QLD - Tropical Cyclone Alfred and Associated Severe Weather (1-16 March 2025),1195,1,1,1,1,C/D,0,1,Cyclone,2025-03-01
