council_key,council_name,event_year,fesm_burned_ha__event,bushfire_declared__event,flood_declared__event,fesm_status__event,fesm_min_fire_size_ha_exclusive__event,fesm_sensor__event,bushfire_declaration_status__event,flood_declaration_status__event,year_start__prior,operating_ratio_pct__prior,cash_cover_months__prior,current_ratio__prior,own_source_pct__prior,debt_service_cover__prior,maintenance_ratio_pct__prior,population__prior,road_km__prior,reporting_months__prior,cash_definition_status__prior,maintenance_conflict__prior,operating_definition_regime__prior,year_start__future,operating_ratio_pct__future,cash_cover_months__future,maintenance_ratio_pct__future,reporting_months__future,maintenance_conflict__future,operating_definition_regime__future,prior_year,target_year
lanecove,Lane Cove,2012,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,no_listed_event_in_complete_published_list_not_physical_zero,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,0.3,14.53,136.0347181587673,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
lanecove,Lane Cove,2013,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,3.3099999999999996,,3.5221,64.38000000000001,,120.96797153024912,33726.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,4.36,7.9945,185.65811962043955,12.0,False,Pre-AASB15/1058,2012,2014
lanecove,Lane Cove,2014,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2013.0,0.3,14.53,2.5249,72.59,,136.0347181587673,33996.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,5.28,7.98,213.64462334887236,12.0,False,Pre-AASB15/1058,2013,2015
lanecove,Lane Cove,2015,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2014.0,4.36,7.9945,2.7118,67.09,,185.65811962043955,34807.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,10.98,19.2264,325.0555967383247,12.0,False,Pre-AASB15/1058,2014,2016
lanecove,Lane Cove,2016,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2015.0,5.28,7.98,3.52,76.96,,213.64462334887236,35959.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,5.77,17.48,198.92091437694856,12.0,False,Pre-AASB15/1058,2015,2017
lanecove,Lane Cove,2017,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,10.98,19.2264,6.680499999999999,68.55,,325.0555967383247,37810.0,101.6,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,5.81,34.19,234.99480789200416,12.0,False,Pre-AASB15/1058,2016,2018
lanecove,Lane Cove,2018,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2017.0,5.77,17.48,6.37,69.92,,198.92091437694856,38742.0,101.61,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,1.81,33.98,236.19450317124736,12.0,False,AASB15/1058 and lease regime,2017,2019
lanecove,Lane Cove,2019,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2018.0,5.81,34.19,7.02,47.1,,234.99480789200416,39486.0,101.61,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,4.24,23.3,139.98280309544282,12.0,False,AASB15/1058 and lease regime,2018,2020
lanecove,Lane Cove,2020,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2019.0,1.81,33.98,2.96,64.54,,236.19450317124736,40155.0,101.61,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,4.76,40.2949,121.45618556701032,12.0,False,AASB15/1058 and lease regime,2019,2021
lanecove,Lane Cove,2021,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2020.0,4.24,23.3,2.5,85.4,,139.98280309544282,40534.0,101.61,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,10.17,29.714,121.68052767421852,12.0,False,AASB15/1058 and lease regime,2020,2022
lanecove,Lane Cove,2022,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2021.0,4.76,40.2949,4.6275,65.47,,121.45618556701032,39601.0,101.61,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,9.74,21.6285,130.69550930996715,12.0,False,AASB15/1058 and lease regime,2021,2023
lanecove,Lane Cove,2023,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2022.0,10.17,29.714,5.9179,51.34,37.9057,121.68052767421852,40076.0,101.61,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,102.0253164556962,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
lanecove,Lane Cove,2024,,0.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2023.0,9.74,21.6285,5.8305,69.53,20.2656,130.69550930996715,42566.0,101.61,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
leeton,Leeton,2012,0.0,1.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_in_complete_published_list,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,-6.93,17.077,98.5059508736389,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
leeton,Leeton,2013,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,-4.41,,4.0885,59.79,54.8129,108.30258302583026,11498.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,4.27,19.1877,134.7326203208556,12.0,False,Pre-AASB15/1058,2012,2014
leeton,Leeton,2014,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2013.0,-6.93,17.077,4.54,80.16,34.4118,98.5059508736389,11539.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,13.71,20.66,100.0,12.0,False,Pre-AASB15/1058,2013,2015
leeton,Leeton,2015,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2014.0,4.27,19.1877,4.6806,76.08,22.467,134.7326203208556,11595.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,16.15,20.725700000000003,100.78534031413612,12.0,False,Pre-AASB15/1058,2014,2016
leeton,Leeton,2016,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2015.0,13.71,20.66,4.81,75.83,25.04,100.0,11645.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,12.86,22.51,100.0,12.0,False,Pre-AASB15/1058,2015,2017
leeton,Leeton,2017,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,16.15,20.725700000000003,4.5197,69.01,28.2614,100.78534031413612,11418.0,900.96,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,7.79,22.71,100.30333670374117,12.0,False,Pre-AASB15/1058,2016,2018
leeton,Leeton,2018,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2017.0,12.86,22.51,5.12,71.84,25.15,100.0,11417.0,900.96,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,8.27,25.05,96.97139652271451,12.0,False,AASB15/1058 and lease regime,2017,2019
leeton,Leeton,2019,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2018.0,7.79,22.71,4.33,73.91,21.95,100.30333670374117,11438.0,900.96,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,-13.88,17.58,146.32324779777863,12.0,False,AASB15/1058 and lease regime,2018,2020
leeton,Leeton,2020,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2019.0,8.27,25.05,4.34,70.93,21.82,96.97139652271451,11445.0,905.9,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,0.12,19.5675,101.36405529953916,12.0,False,AASB15/1058 and lease regime,2019,2021
leeton,Leeton,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,-13.88,17.58,3.41,59.63,5.35,146.32324779777863,11343.0,905.9,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,3.82,20.1449,100.01491869312248,12.0,False,AASB15/1058 and lease regime,2020,2022
leeton,Leeton,2022,78.98,0.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2021.0,0.12,19.5675,4.27,65.02,14.9772,101.36405529953916,11481.0,905.9,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,-0.38,20.2733,100.0,12.0,False,AASB15/1058 and lease regime,2021,2023
leeton,Leeton,2023,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2022.0,3.82,20.1449,2.1477,61.83,20.8016,100.01491869312248,11454.0,905.9,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,102.78324430700027,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
leeton,Leeton,2024,,0.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2023.0,-0.38,20.2733,1.4448,61.48,27.1144,100.0,11438.0,905.9,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
lismore,Lismore,2012,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,no_listed_event_in_complete_published_list_not_physical_zero,observed_positive_in_complete_published_list,,,,,,,,,,,,,,2013.0,-5.0,4.654,75.1419206957863,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
lismore,Lismore,2013,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,-10.25,,1.6764,72.22,2.4634,88.29997751293007,44485.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,-2.46,5.252999999999999,97.8411175391562,12.0,False,Pre-AASB15/1058,2012,2014
lismore,Lismore,2014,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2013.0,-5.0,4.654,1.7242,80.58,2.2476,75.1419206957863,44637.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,4.39,5.16,99.03416856492028,12.0,False,Pre-AASB15/1058,2013,2015
lismore,Lismore,2015,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2014.0,-2.46,5.252999999999999,1.7149,82.61,3.6056,97.8411175391562,44629.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,6.54,9.0681,93.00359712230215,12.0,False,Pre-AASB15/1058,2014,2016
lismore,Lismore,2016,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2015.0,4.39,5.16,1.45,77.75,4.35,99.03416856492028,44741.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,1.44,7.46,92.6403106247794,12.0,False,Pre-AASB15/1058,2015,2017
lismore,Lismore,2017,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,6.54,9.0681,1.5003,74.36,4.0305,93.00359712230215,44054.0,1218.82,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,2.08,10.49,93.17195904910636,12.0,False,Pre-AASB15/1058,2016,2018
lismore,Lismore,2018,0.0,1.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2017.0,1.44,7.46,1.37,71.36,3.41,92.6403106247794,43905.0,1223.03,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,2.63,9.68,91.29878984148628,12.0,False,AASB15/1058 and lease regime,2017,2019
lismore,Lismore,2019,3059.42,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2018.0,2.08,10.49,1.56,71.64,4.01,93.17195904910636,43843.0,1227.54,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,-9.93,13.33,86.09293464756067,12.0,False,AASB15/1058 and lease regime,2018,2020
lismore,Lismore,2020,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,2.63,9.68,2.33,66.72,2.54,91.29878984148628,43692.0,1230.88,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,0.88,14.1387,80.17941381177016,12.0,False,AASB15/1058 and lease regime,2019,2021
lismore,Lismore,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,-9.93,13.33,1.84,64.37,3.04,86.09293464756067,43667.0,1233.6,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,-4.09,12.0423,106.952313503305,12.0,False,AASB15/1058 and lease regime,2020,2022
lismore,Lismore,2022,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2021.0,0.88,14.1387,2.3778,56.13,4.7331,80.17941381177016,44344.0,1233.6,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,-2.08,19.6076,121.8412942989214,12.0,False,AASB15/1058 and lease regime,2021,2023
lismore,Lismore,2023,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2022.0,-4.09,12.0423,2.0668,46.98,2.892,106.952313503305,44276.0,1241.4,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,121.35023015286696,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
