agrn,source_fy,lga_raw,council,source_url,repair_note,out_of_scope,extension_note
1034,2022-23,Dubbo,Dubbo Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Edward River,Edward River,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Eurobodalla,Eurobodalla,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Federation,Federation,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Forbes,Forbes,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Gilgandra,Gilgandra,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Glen Innes Severn,Glen Innes Severn,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Goulburn Mulwaree,Goulburn Mulwaree,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Greater Hume,Greater Hume,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Griffith,Griffith,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Gunnedah,Gunnedah,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Gwydir,Gwydir,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Hawkesbury,Hawkesbury,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Hay,Hay,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Hilltops,Hilltops,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Inverell,Inverell,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Junee,Junee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Lachlan,Lachlan,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Leeton,Leeton,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Kyogle,Kyogle,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Lismore,Lismore,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Lithgow,Lithgow,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Liverpool Plains,Liverpool Plains,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Lockhart,Lockhart,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Moree Plains,Moree Plains,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Mid-Western,Mid-Western Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Murray River,Murray River,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Murrumbidgee,Murrumbidgee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Muswellbrook,Muswellbrook,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Nambucca Valley,Nambucca Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Narrabri,Narrabri,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Narrandera,Narrandera,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Narromine,Narromine,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Oberon,Oberon,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Orange,Orange,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Parkes,Parkes,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Queanbeyan-Palerang,Queanbeyan-Palerang Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Richmond Valley,Richmond Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Shellharbour,Shellharbour,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Shoalhaven,Shoalhaven,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Snowy Monaro,Snowy Monaro Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Snowy Valleys,Snowy Valleys,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Tamworth,Tamworth Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Temora,Temora,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Unincorporated Area,,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,True,
1034,2022-23,Upper Hunter,Upper Hunter,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Upper Lachlan,Upper Lachlan,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Uralla,Uralla,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Wagga Wagga,Wagga Wagga,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Walcha,Walcha,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Walgett,Walgett,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Warren,Warren,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Warrumbungle,Warrumbungle,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Weddin,Weddin,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Wentworth,Wentworth,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Wingecarribee,Wingecarribee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1034,2022-23,Yass Valley,Yass Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Albury,Albury,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Bland,Bland,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Cabonne,Cabonne,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Carrathool,Carrathool,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Cootamundra-Gundagai,Cootamundra-Gundagai Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Dubbo,Dubbo Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Forbes,Forbes,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Gilgandra,Gilgandra,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Goulburn Mulwaree,Goulburn Mulwaree,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Griffith,Griffith,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Gunnedah,Gunnedah,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Hilltop,Hilltops,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,manual token/alias repair,False,
1030,2022-23,Junee,Junee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Leeton,Leeton,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Liverpool Plains,Liverpool Plains,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Moree Plains,Moree Plains,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Murrumbidgee,Murrumbidgee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Narrandera,Narrandera,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Narromine,Narromine,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Queanbeyan-Palerang,Queanbeyan-Palerang Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Snowy Monaro,Snowy Monaro Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Snowy Valleys,Snowy Valleys,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Temora,Temora,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Wagga Wagga,Wagga Wagga,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Warren,Warren,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Warrumbungle,Warrumbungle,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Weddin,Weddin,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1030,2022-23,Yass Valley,Yass Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2022-23,,False,
1141,2023-24,Central Darling,Central Darling,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,False,
1140,2023-24,Singleton,Singleton,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,False,
1139,2023-24,Mid-Western,Mid-Western Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,False,
1138,2023-24,Richmond Valley,Richmond Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,False,
1137,2023-24,Parkes,Parkes,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,False,
1136,2023-24,Lithgow,Lithgow,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,False,
1135,2023-24,Byron,Byron,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,False,
